"universe","region","delay","category","name","description","typ","coverage","id","create_time","update_time","sub_category","dataset_id","payramid_multiplier","user_count","alpha_count"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_sal_s_cal_fy3_mean","The weighted average of revenue (SAL) estimation for the calendarized 3 fiscal year aggregated within GICS sector grouping.","1","1","82026","25/10/2025 19:09:12","25/10/2025 19:09:12","analyst-analyst-estimates","analyst15","1.2","22","33"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_sal_s_cal_fy3_pe","The weighted average price/earnings ratio based on EPS estimation for the calendarized 3 fiscal years aggregated within GICS sector grouping.","1","1","82027","25/10/2025 19:09:12","25/10/2025 19:09:12","analyst-analyst-estimates","analyst15","1.2","7","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_sal_s_cal_fy3_st_dev","The weighted average standard deviation of revenue (SAL) estimation for the calendarized 3 fiscal years aggregated within GICS sector grouping.","1","1","82028","25/10/2025 19:09:12","25/10/2025 19:09:12","analyst-analyst-estimates","analyst15","1.2","5","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_sal_s_cal_fy3_total","The total of revenue (SAL) estimation for the calendarized 3 fiscal years aggregated within GICS sector grouping.","1","1","82029","25/10/2025 19:09:12","25/10/2025 19:09:12","analyst-analyst-estimates","analyst15","1.2","9","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_sal_s_fy1_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","82031","25/10/2025 19:09:12","25/10/2025 19:09:12","analyst-analyst-estimates","analyst15","1.2","5","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_sal_s_fy2_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","82034","25/10/2025 19:09:13","25/10/2025 19:09:13","analyst-analyst-estimates","analyst15","1.2","13","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_sal_s_fy3_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","82035","25/10/2025 19:09:13","25/10/2025 19:09:13","analyst-analyst-estimates","analyst15","1.2","33","107"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_12_m_1m_chg","The weighted 1-month percent change of 12-month forward EPS estimation aggregated within GICS sector grouping.","1","1","81804","25/10/2025 19:09:07","25/10/2025 19:09:07","analyst-analyst-estimates","analyst15","1.2","6","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_12_m_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81811","25/10/2025 19:09:07","25/10/2025 19:09:07","analyst-analyst-estimates","analyst15","1.2","4","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_12_m_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81812","25/10/2025 19:09:07","25/10/2025 19:09:07","analyst-analyst-estimates","analyst15","1.2","8","18"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_12_m_gro","The weighted 12 month forward year-over-year growth of EPS estimation aggregated within GICS sector grouping.","1","1","81813","25/10/2025 19:09:07","25/10/2025 19:09:07","analyst-analyst-estimates","analyst15","1.2","6","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_12_m_mean","The weighted average of 12-month forward EPS estimation aggregated within GICS sector grouping.","1","1","81814","25/10/2025 19:09:07","25/10/2025 19:09:07","analyst-analyst-estimates","analyst15","1.2","7","27"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_12_m_st_dev","The weighted average standard deviation of 12-month forward EPS estimation aggregated within GICS sector grouping.","1","1","81817","25/10/2025 19:09:07","25/10/2025 19:09:07","analyst-analyst-estimates","analyst15","1.2","11","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_18_m_cos_dn","The number of companies for which 18-month forward mean EPS estimation has been lowered from last month within GICS sector grouping.","1","1","81823","25/10/2025 19:09:07","25/10/2025 19:09:07","analyst-analyst-estimates","analyst15","1.2","8","18"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_18_m_cos_up","The number of companies for which 18-month forward mean EPS estimation has been raised from last month within GICS sector grouping.","1","1","81824","25/10/2025 19:09:07","25/10/2025 19:09:07","analyst-analyst-estimates","analyst15","1.2","9","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_18_m_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81827","25/10/2025 19:09:07","25/10/2025 19:09:07","analyst-analyst-estimates","analyst15","1.2","12","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_18_m_mktcap","The total market capitalization for the companies aggregated within GICS sector grouping with an 18-month forward mean price estimation.","1","1","81829","25/10/2025 19:09:08","25/10/2025 19:09:08","analyst-analyst-estimates","analyst15","1.2","3","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_cal_fy0_gro","The weighted year-over-year growth of EPS estimation for the current calendarized fiscal year aggregated within GICS sector grouping.","1","1","81832","25/10/2025 19:09:08","25/10/2025 19:09:08","analyst-analyst-estimates","analyst15","1.2","16","74"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_cal_fy1_1m_chg","The weighted 1-month percent change of EPS estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","81836","25/10/2025 19:09:08","25/10/2025 19:09:08","analyst-analyst-estimates","analyst15","1.2","6","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_cal_fy1_6m_chg","The weighted 6-month percent change of EPS estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","81838","25/10/2025 19:09:08","25/10/2025 19:09:08","analyst-analyst-estimates","analyst15","1.2","29","107"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_cal_fy1_mean","The weighted average of EPS estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","81841","25/10/2025 19:09:08","25/10/2025 19:09:08","analyst-analyst-estimates","analyst15","1.2","11","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_cal_fy1_pe","The weighted average price/earnings ratio based on EPS estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","81843","25/10/2025 19:09:08","25/10/2025 19:09:08","analyst-analyst-estimates","analyst15","1.2","14","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_cal_fy1_st_dev","The weighted average standard deviation of EPS estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","81844","25/10/2025 19:09:08","25/10/2025 19:09:08","analyst-analyst-estimates","analyst15","1.2","6","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_cal_fy2_mean","The weighted average of EPS estimation for the calendarized 2 fiscal years aggregated within GICS sector grouping.","1","1","81850","25/10/2025 19:09:08","25/10/2025 19:09:08","analyst-analyst-estimates","analyst15","1.2","12","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_cal_fy2_mktcap","The total market capitalization for the companies aggregated within GICS sector grouping with a calendarized 2 fiscal year mean price estimation.","1","1","81851","25/10/2025 19:09:08","25/10/2025 19:09:08","analyst-analyst-estimates","analyst15","1.2","6","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_cal_fy3_ests","The total number of calendarized 3 fiscal year EPS estimation within GICS sector grouping.","1","1","81859","25/10/2025 19:09:08","25/10/2025 19:09:08","analyst-analyst-estimates","analyst15","1.2","13","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_cal_fy3_mktcap","The total market capitalization for the companies aggregated within GICS sector grouping with a calendarized 3 fiscal year mean price estimation.","1","1","81862","25/10/2025 19:09:08","25/10/2025 19:09:08","analyst-analyst-estimates","analyst15","1.2","7","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_cal_fy3_total","The total of earnings estimation for the calendarized 3 fiscal year aggregated within GICS sector grouping.","1","1","81865","25/10/2025 19:09:09","25/10/2025 19:09:09","analyst-analyst-estimates","analyst15","1.2","10","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_fy1_cos_up","The number of companies for which EPS estimation for the calendarized 1 fiscal year has been raised from last month within GICS sector grouping.","1","1","81868","25/10/2025 19:09:09","25/10/2025 19:09:09","analyst-analyst-estimates","analyst15","1.2","4","26"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_fy1_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81869","25/10/2025 19:09:09","25/10/2025 19:09:09","analyst-analyst-estimates","analyst15","1.2","6","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_fy2_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81871","25/10/2025 19:09:09","25/10/2025 19:09:09","analyst-analyst-estimates","analyst15","1.2","3","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_fy2_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81872","25/10/2025 19:09:09","25/10/2025 19:09:09","analyst-analyst-estimates","analyst15","1.2","12","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_ltg_1m_chg","The weighted one-month percent change of long-term growth EPS estimation aggregated within GICS sector grouping.","1","1","81878","25/10/2025 19:09:09","25/10/2025 19:09:09","analyst-analyst-estimates","analyst15","1.2","7","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_ltg_3m_chg","The weighted 3-month percent change of long-term growth EPS estimation aggregated within GICS sector grouping.","1","1","81879","25/10/2025 19:09:09","25/10/2025 19:09:09","analyst-analyst-estimates","analyst15","1.2","5","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_ltg_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81884","25/10/2025 19:09:09","25/10/2025 19:09:09","analyst-analyst-estimates","analyst15","1.2","9","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_ltg_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81885","25/10/2025 19:09:09","25/10/2025 19:09:09","analyst-analyst-estimates","analyst15","1.2","9","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_ltg_mdn","The weighted average of long-term growth EPS estimation aggregated within GICS sector grouping.","1","1","81886","25/10/2025 19:09:09","25/10/2025 19:09:09","analyst-analyst-estimates","analyst15","1.2","8","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_s_ltg_mktcap","The total market capitalization for the companies aggregated within GICS sector grouping with a long-term growth price estimation.","1","1","81887","25/10/2025 19:09:09","25/10/2025 19:09:09","analyst-analyst-estimates","analyst15","1.2","14","19"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_adjusted_netincome_ft","Adjusted net income - forecast type (revision/new/...)","1","1","82290","25/10/2025 19:09:22","25/10/2025 19:09:22","analyst-analyst-estimates","analyst4","1.2","169","406"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_bvps_flag","Book value per share - forecast type (revision/new/...)","1","0.9836","82305","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","37","65"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_capex_flag","Capital Expenditures - forecast type (revision/new/...)","1","1","82306","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","24","53"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_cff_flag","Cash Flow From Financing Activities - forecast type (revision/new/...)","1","0.9864","82307","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","12","24"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_cfi_flag","Cash Flow From Investing - forecast type (revision/new/...)","1","0.9916","82308","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","17","53"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_cfo_flag","Cash Flow From Operations - forecast type (revision/new/...)","1","0.9892","82309","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","24","31"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_ebitda_flag","Earnings before interest, taxes, depreciation and amortization - forecast type (revision/new/...)","1","1","82318","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","41","81"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_ebit_high","Earnings before interest and taxes - The highest estimation","1","0.8492","82313","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","12","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_ebit_low","Earnings before interest and taxes - The lowest estimation","1","0.8492","82314","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","34","67"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_ebit_number","Earnings before interest and taxes - number of estimations","1","0.8492","82317","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","26","29"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_epsa_flag","Earnings per share adjusted by excluding extraordinary items and stock option expenses - forecast type (revision/new/...)","1","1","82319","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","19","25"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_epsr_flag","GAAP Earnings - estimation type (revision/new/...), per share","1","1","82320","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","37","66"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_epsr_high","GAAP Earnings per share - The highest estimation","1","0.8556","82321","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","3","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_epsr_mean","GAAP Earnings per share - mean of estimations","1","0.8556","82322","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","12","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_fcfps_flag","Free cash flow per share - forecast type (revision/new/...)","1","1","82326","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","6","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_fcf_flag","Free cash flow - forecast type (revision/new/...)","1","1","82325","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","11","22"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_ffo_flag","Funds from Operation - forecast type (revision/new/...)","1","1","82327","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","29","69"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_flag_erbfintax","Earnings before interest and taxes - forecast type (revision/new/...)","1","0.9793","82328","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","14","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_gric_flag","Gross income - forecast type (revision/new/...)","1","1","82330","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","8","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_median_epsreported","GAAP Earnings per share - median of estimations","1","0.8556","82331","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","14","19"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_netdebt_flag","Net debt - forecast type (revision/new/...)","1","1","82332","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","25","33"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_netprofita_number","Adjusted net income - number of estimations","1","0.8987","82339","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","22","28"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_netprofit_low","Net Profit - The Lowest Estimation","1","0.9174","82334","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","12","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_netprofit_mean","Net profit - mean of estimations","1","0.9174","82335","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","20","32"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_netprofit_median","Net profit - Median of estimations","1","0.9174","82336","25/10/2025 19:09:23","25/10/2025 19:09:23","analyst-analyst-estimates","analyst4","1.2","22","29"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_ptpr_flag","Reported Pretax income - forecast type (revision/new/...)","1","1","82343","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","18","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_ptp_flag","Pretax income - forecast type (revision/new/...)","1","0.9916","82340","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","51","87"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_ptp_median","Pretax income - median of estimations","1","0.8767","82341","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","33","79"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_ptp_number","Pretax Income - number of estimations","1","0.8767","82342","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","13","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_qfd1_az_hgih_spe","Earnings per share - The highest estimation","1","0.939","82349","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","11","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_qf_az_eps","EPS - aggregation on estimations, 50th percentile","1","0.939","82344","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","17","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_qf_az_eps_mean","Earnings per share - mean of estimations","1","0.939","82345","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","10","30"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_qf_az_eps_number","Earnings per share - number of estimations","1","0.939","82346","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","34","45"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_qf_az_hgih_spe","Earnings per share - The highest estimation","1","0.939","82347","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","34","57"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_rd_exp_flag","Research and Development Expense - forecast type (revision/new/...)","1","1","82351","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","7","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_tbve_ft","Tangible Book Value per Share - forecast type (revision/new/...)","1","1","82352","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","16","77"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_totassets_flag","Total Assets - forecast type (revision/new/...)","1","0.9717","82354","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","4","24"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_totassets_high","Total Assets - The highest estimation","1","0.8628","82355","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","13","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_totassets_mean","Total Assets - mean of estimations","1","0.8628","82356","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","13","34"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl4_tot_gw_ft","Total Goodwill - forecast type (revision/new/...)","1","1","82353","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","6","18"
"ILLIQUID_MINVOL1M","USA","1","analyst","est_bookvalue_ps","Book value per share - average of estimations","1","0.8077","82358","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","22","57"
"ILLIQUID_MINVOL1M","USA","1","analyst","est_ebit","Earnings before interest and taxes - mean of estimations","1","0.8743","82359","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","9","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","est_eps","Earnings per share - mean of estimations","1","0.939","82360","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","56","116"
"ILLIQUID_MINVOL1M","USA","1","analyst","est_epsr","GAAP Earnings per share - mean of estimations","1","0.8859","82361","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","40","85"
"ILLIQUID_MINVOL1M","USA","1","analyst","est_netprofit","Net profit - mean of estimations","1","0.9406","82362","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","15","181"
"ILLIQUID_MINVOL1M","USA","1","analyst","est_ptp","Pretax income - mean of estimations","1","0.9007","82364","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","15","26"
"ILLIQUID_MINVOL1M","USA","1","analyst","est_sales","Sales - mean of estimations","1","0.8923","82365","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","14","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","est_shequity","Mean of SH Equity segment - mean of estimations","1","0.9091","82366","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","7","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","est_tot_assets","Total Assets - mean of estimations","1","0.8999","82367","25/10/2025 19:09:24","25/10/2025 19:09:24","analyst-analyst-estimates","analyst4","1.2","8","27"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_bps_best_crncy_iso","bps best crncy iso","1","1","82400","25/10/2025 19:09:29","25/10/2025 19:09:29","analyst-crowdsourced-estimates","analyst44","1.2","8","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_bps_best_cur_fiscal_qtr_period","bps best cur fiscal qtr period","1","1","82401","25/10/2025 19:09:29","25/10/2025 19:09:29","analyst-crowdsourced-estimates","analyst44","1.2","7","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_bps_best_eeps_cur_yr","bps best eeps cur yr","1","1","82404","25/10/2025 19:09:29","25/10/2025 19:09:29","analyst-crowdsourced-estimates","analyst44","1.2","5","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_cfps_best_crncy_iso","cfps best crncy iso","1","1","82406","25/10/2025 19:09:29","25/10/2025 19:09:29","analyst-crowdsourced-estimates","analyst44","1.2","7","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_cfps_best_eeps_nxt_yr","cfps best eeps nxt yr","1","1","82411","25/10/2025 19:09:29","25/10/2025 19:09:29","analyst-crowdsourced-estimates","analyst44","1.2","10","19"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_ebit_best_cur_fiscal_semi_year_period","ebit best cur fiscal semi year period","1","1","82419","25/10/2025 19:09:30","25/10/2025 19:09:30","analyst-crowdsourced-estimates","analyst44","1.2","12","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_epsr_best_cur_fiscal_semi_year_period","epsr best cur fiscal semi year period","1","1","82436","25/10/2025 19:09:30","25/10/2025 19:09:30","analyst-crowdsourced-estimates","analyst44","1.2","3","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_epsr_best_cur_fiscal_year_period","epsr best cur fiscal year period","1","1","82437","25/10/2025 19:09:30","25/10/2025 19:09:30","analyst-crowdsourced-estimates","analyst44","1.2","5","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_eps_gaap_best_cur_fiscal_semi_year_period","eps gaap best cur fiscal semi year period","1","1","82428","25/10/2025 19:09:30","25/10/2025 19:09:30","analyst-crowdsourced-estimates","analyst44","1.2","4","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_eps_gaap_best_eeps_cur_yr","eps gaap best eeps cur yr","1","1","82429","25/10/2025 19:09:30","25/10/2025 19:09:30","analyst-crowdsourced-estimates","analyst44","1.2","5","26"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_netdebt_best_cur_fiscal_semi_year_period","netdebt best cur fiscal semi year period","1","1","82447","25/10/2025 19:09:30","25/10/2025 19:09:30","analyst-crowdsourced-estimates","analyst44","1.2","5","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_netprofit_gaap_best_cur_fiscal_semi_year_period","netprofit gaap best cur fiscal semi year period","1","1","82451","25/10/2025 19:09:30","25/10/2025 19:09:30","analyst-crowdsourced-estimates","analyst44","1.2","4","39"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_pretaxprofit_best_cur_fiscal_semi_year_period","pretaxprofit best cur fiscal semi year period","1","1","82457","25/10/2025 19:09:30","25/10/2025 19:09:30","analyst-crowdsourced-estimates","analyst44","1.2","5","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_roa_best_eeps_cur_yr","roa best eeps cur yr","1","1","82464","25/10/2025 19:09:31","25/10/2025 19:09:31","analyst-crowdsourced-estimates","analyst44","1.2","9","25"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl44_roa_best_eeps_nxt_yr","roa best eeps nxt yr","1","1","82465","25/10/2025 19:09:31","25/10/2025 19:09:31","analyst-crowdsourced-estimates","analyst44","1.2","7","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl49_backfill_averageannualdividendyieldindicator","Average annual dividend yield indicator","1","1","82479","25/10/2025 19:09:32","25/10/2025 19:09:32","analyst-analyst-estimates","analyst49","1.2","5","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl69_aeps_best_crncy_iso","Currency (ISO)","1","1","82483","25/10/2025 19:09:33","25/10/2025 19:09:33","analyst-analyst-estimates","analyst69","1.2","41","80"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl69_aeps_best_cur_fiscal_qtr_period","Current Fiscal Quarter Period Date","1","1","82484","25/10/2025 19:09:33","25/10/2025 19:09:33","analyst-analyst-estimates","analyst69","1.2","23","49"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl69_aeps_best_cur_fiscal_year_period","Current Fiscal Year Period Date","1","1","82485","25/10/2025 19:09:33","25/10/2025 19:09:33","analyst-analyst-estimates","analyst69","1.2","30","44"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl69_aeps_best_eeps_cur_yr","Est Earnings per share Curr Year","1","1","82486","25/10/2025 19:09:33","25/10/2025 19:09:33","analyst-analyst-estimates","analyst69","1.2","14","27"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl69_aeps_best_eeps_nxt_yr","Est Earnings per share Next Year","1","1","82487","25/10/2025 19:09:33","25/10/2025 19:09:33","analyst-analyst-estimates","analyst69","1.2","25","36"
